,KQ[0],KQ[1],KQ[2],KQ[3],KQ[4],KQ[5],KQ[6],KQ[7],KQ[8],KQ[9],KQ[10],KQ[11],KQ[12],KQ[13],KQ[14],KQ[15],KQ[16],KQ[17],KQ[18],KQ[19],KQ[20],KQ[21],KQ[22],KQ[23],KQ[24],KQ[25],KQ[26]
17-10-2023,70876,93617,26995,44394,64764,37837,38294,86656,55780,7378,5076,5525,3888,3630,5793,8371,2703,8983,5047,3767,707,310,747,67,6,7,91
18-10-2023,28600,18127,34909,28078,30317,28608,41328,25052,35444,85291,8974,7622,873,7804,2049,6000,8948,1898,9177,9935,88,749,372,56,39,42,29
19-10-2023,45305,95559,38899,87603,92120,18127,36684,43785,76111,64948,8908,6904,4781,7686,2873,3167,4112,6695,8826,6672,924,485,836,46,6,62,42
20-10-2023,42888,28038,66168,37238,34837,92816,31859,41351,87430,39622,360,6703,8282,7240,9386,3538,380,7089,570,7341,515,213,302,41,60,43,79
21-10-2023,57349,28088,5865,83567,76424,79903,37682,72540,89417,55043,6576,5402,65,4215,9076,5387,4193,7233,818,3906,110,455,727,84,94,54,56
22-10-2023,91918,71417,88769,4327,51414,736,72340,97988,72175,71832,6133,5179,2610,9379,5776,3154,1993,8030,4721,1483,740,282,296,92,25,24,11
23-10-2023,45844,81410,39827,16925,90991,80983,17191,17602,25316,6849,6536,204,2560,3746,908,6717,3361,8500,8619,8362,244,890,441,88,11,81,35
24-10-2023,91388,78862,77232,16765,83198,94073,76943,75283,42518,84151,2559,557,2718,5845,9655,5887,7722,2876,6540,3629,908,426,722,9,29,59,16
25-10-2023,61380,92842,86347,6283,71520,66446,66318,53849,86752,45942,1379,8549,4174,9293,1616,652,4193,3554,1132,6619,685,553,936,62,73,71,49
26-10-2023,26788,71079,79633,89149,55454,66176,86152,37472,21527,79572,476,8838,1384,2211,5306,1110,8681,7368,619,3206,623,382,600,94,0,43,95
27-10-2023,74036,90111,31208,23123,80782,5550,11973,66709,94867,90198,2407,9772,9695,9048,1855,6641,8290,9698,2413,3207,913,820,360,2,14,49,41
28-10-2023,7157,12258,78073,22472,15755,38656,8969,86598,42614,30508,6489,925,6537,1677,5598,1977,7565,9877,6528,5059,598,63,808,93,74,83,97
29-10-2023,38050,4168,83796,74143,46175,33024,87212,7984,99654,49740,4498,5248,3927,6097,9698,861,8674,7422,8367,3774,521,297,393,20,26,73,53
30-10-2023,34684,7449,68543,68556,25283,29519,54803,6974,65945,63081,7503,1183,6318,1975,2186,9701,6753,9487,4244,4899,401,623,609,36,22,50,83
31-10-2023,39267,84582,62863,95065,79114,13107,79397,7772,73053,25712,2594,2141,3225,1854,5872,5613,5111,222,9299,1476,340,709,936,6,8,98,70
01-11-2023,20136,25965,1743,60565,96391,7899,49997,26194,23877,5086,5020,6049,2639,2265,6853,5224,2100,1430,589,661,398,55,5,48,16,35,43
02-11-2023,93127,54327,25283,2829,30079,5452,64446,73945,16590,87922,2606,9611,1221,26,668,6940,7478,8435,1725,5577,276,183,585,14,12,69,84
03-11-2023,65761,49344,82925,55230,10031,99488,24592,44193,1536,2935,9661,3443,1256,653,2510,4208,3379,3936,7639,5952,932,355,850,87,62,24,69
04-11-2023,55858,39587,14699,14801,69206,21577,79651,94155,83586,76878,7685,8485,6429,5975,2775,2220,9758,7880,4704,9335,407,429,44,71,72,28,8
05-11-2023,13484,62472,97647,30290,96683,64645,65882,83382,20464,22682,6452,9102,3170,3977,7528,6996,3815,7783,1529,445,698,485,457,2,44,33,77
06-11-2023,91484,12495,39738,55566,41141,2296,53869,51007,60891,56212,5822,9346,8559,8819,6894,6444,7848,8799,114,7238,514,305,30,1,82,52,88
07-11-2023,10949,97813,40248,97258,17172,53726,16571,15018,50843,54542,2387,7105,7024,996,8370,7910,5928,1004,2693,8577,45,513,973,27,90,24,3
08-11-2023,98526,98288,98391,9260,71869,77840,71704,54410,26927,61167,9313,4352,7579,1270,1329,6820,124,2423,5389,2356,71,33,989,93,82,15,95
09-11-2023,34562,39661,67957,16661,6243,10409,80709,63247,33362,51297,7945,1349,1037,1650,4615,2896,3092,9154,8815,6908,744,249,840,22,44,97,9
10-11-2023,94670,63617,6517,67183,73264,81508,35774,70740,13362,49497,6748,376,3592,9574,7457,7387,2244,3441,9081,5173,578,528,643,2,10,21,35
11-11-2023,8391,10466,98837,12660,32013,97782,99924,14855,36394,62547,2966,980,7346,935,5641,7824,5937,5096,1970,2117,33,357,377,54,60,31,99
12-11-2023,98375,76516,96169,75327,43330,15764,27087,13704,97836,25835,9431,1962,5810,4897,9119,490,7211,2058,3074,453,290,942,79,29,3,5,28
13-11-2023,19412,85667,26906,22710,9590,96248,53294,43395,49876,53705,546,8664,1572,8719,5678,1599,1893,6844,749,9130,503,719,868,31,11,43,35
14-11-2023,85800,197,42692,64848,29100,63052,36810,40639,42349,75155,3675,2498,3669,6507,9587,3898,3298,5302,4643,3914,66,614,953,36,97,41,57
15-11-2023,33859,98585,15030,42515,42098,91871,50318,1855,83971,19248,4323,2947,9183,2296,3696,2554,2052,1479,5643,5271,174,207,624,56,62,32,72
16-11-2023,54869,34677,80583,17410,12119,75379,69729,45196,6463,6180,9936,565,5964,1109,7356,9273,1879,6015,4125,3336,959,344,804,36,20,73,21
17-11-2023,95110,91230,25848,37352,46596,92391,75545,86395,28746,58992,7879,2244,9001,6647,4782,2335,826,9117,2981,5762,366,704,757,38,44,68,52
18-11-2023,98371,77855,10658,79326,8768,35389,63003,45013,25896,58159,7512,3573,6252,6597,1270,2234,9849,9414,4541,8794,558,262,712,84,59,90,82
19-11-2023,38429,2633,37498,40297,14331,95638,82894,72723,51994,85732,1243,254,8383,9997,2136,7389,6623,6224,6833,9192,62,766,980,28,19,90,64
20-11-2023,49071,99401,21782,88421,20081,95632,13518,48191,49925,22550,6986,8728,3505,6493,2182,4299,3534,5389,7960,6436,260,949,169,92,67,88,72
21-11-2023,17948,51570,91263,22132,523,3627,43013,6575,30407,70045,4513,6199,8246,3789,8601,7285,1129,145,142,79,926,913,865,55,66,29,16
22-11-2023,14670,55598,48326,78511,51702,36362,8564,49572,30361,71728,8348,98,3900,8870,6408,7473,4056,4050,8122,8486,295,832,718,53,6,14,52
23-11-2023,57999,27345,57014,50063,32466,88975,22112,69463,62612,65221,2456,8073,1231,9668,256,729,5497,2958,5424,4777,68,473,251,1,62,16,10
24-11-2023,20952,44,9136,65520,37660,91974,35253,52186,26203,32691,4463,9632,9958,5680,6964,1362,2611,203,6272,9010,327,990,476,81,9,40,61
25-11-2023,8816,27324,11953,24697,69110,4565,34068,51050,1507,34991,6108,5491,7718,6815,369,9606,8760,7104,5179,112,833,331,214,44,73,63,26
26-11-2023,11873,79812,47282,88599,70943,22982,59952,37117,45252,21860,1123,4002,3496,2068,4388,945,3653,5957,2143,9067,706,799,886,20,53,7,84
27-11-2023,84757,74703,11900,12554,19791,4270,46759,59547,46181,41018,6537,8278,2059,1059,3927,1272,4079,5403,1036,9546,292,100,737,77,10,86,17
28-11-2023,11913,10,45748,26907,21383,29212,36806,31583,6432,5215,5903,8499,5218,4870,2036,5201,1028,1171,6609,2730,782,9,902,1,54,99,39
29-11-2023,3141,42683,33410,77553,40459,27342,45945,67889,5550,3883,5665,3065,3233,2570,8938,3480,2573,5139,2488,1808,378,618,17,5,90,42,87
30-11-2023,7426,98379,36655,42158,20547,19426,60986,16887,53632,79116,8229,9619,1705,7002,2436,1281,6999,144,7407,1184,391,898,713,73,7,13,43
01-12-2023,12301,78982,2630,94374,19187,84917,12364,34641,35984,38101,620,6862,5300,7618,918,6025,9110,3749,894,8079,74,487,42,28,43,32,42
02-12-2023,87485,17336,51133,12554,7135,21522,53104,80826,94365,61619,1255,4461,1512,3977,7172,5165,4923,7678,2530,2804,427,937,452,85,25,7,17
03-12-2023,1716,77561,47720,88355,58888,22091,21180,93030,49821,58663,5620,5047,428,6339,7437,630,4896,2937,8774,2334,663,164,416,13,7,17,19
04-12-2023,87694,91575,75033,8536,46248,65031,61731,92459,68147,45722,8312,4054,7046,6146,2837,7020,5316,7905,4018,9921,708,554,392,25,23,55,19
05-12-2023,47521,7540,75731,73475,91273,55144,86736,99900,82341,11775,4831,7851,5581,2662,4138,8878,7384,1966,7257,5976,206,459,399,66,61,51,7
06-12-2023,93178,49592,64119,45960,32137,68827,28080,32189,58244,14627,7688,4100,2489,4062,11,2061,5417,1645,3408,5727,258,412,13,8,11,61,34
07-12-2023,35627,13260,96217,17317,28340,60873,47641,19296,93791,58846,1425,878,269,6048,4114,5973,7447,951,213,1899,568,558,529,44,24,37,61
08-12-2023,38223,77286,90185,84473,8584,79697,95286,76506,43075,76662,7394,605,4471,5963,1127,8186,4005,2106,8507,6915,706,481,999,6,39,93,97
09-12-2023,57057,21341,46196,43234,70433,4847,22751,81225,23585,86601,5292,6921,1013,2912,2594,8296,6698,1779,3989,6487,499,353,222,52,24,0,4
10-12-2023,87360,29463,59670,85173,59452,73572,10791,73037,30913,85255,4173,1112,3763,1888,1518,392,8758,2218,4504,5669,163,177,86,95,45,8,63
11-12-2023,38038,2475,3846,53934,90956,89781,13882,1561,73501,93779,8318,6981,8615,9513,8328,3837,107,9532,9879,1742,729,766,938,85,12,33,48
12-12-2023,62970,39467,40628,4048,85828,50051,17798,87941,64115,64474,6711,8324,621,5607,1058,6146,6328,5593,5917,7918,954,545,397,63,29,28,51
13-12-2023,91706,82736,43914,21410,62100,28841,54653,2003,59,46346,3044,7942,3115,2346,2092,6475,3946,3685,3452,1207,346,956,814,55,83,76,44
14-12-2023,6245,38517,40644,70647,81520,69703,11751,71184,82277,25595,7806,3861,3836,2974,8284,885,1003,4565,1675,1006,364,482,20,15,86,76,49
15-12-2023,36904,34735,42033,38294,20473,82204,45516,49864,93509,66033,8906,8147,9572,2463,60,5312,8432,6273,8809,2106,133,594,76,56,13,20,39
16-12-2023,74825,27434,6579,72188,23116,29833,95690,82114,32305,85706,7725,7756,1294,7069,5389,7771,7486,9371,8494,5009,478,396,881,89,67,42,62
17-12-2023,3257,14988,21865,30155,62858,770,81163,91066,32492,88398,6066,8357,7220,9032,5532,5899,2304,2862,4668,1049,347,930,724,90,59,43,61
18-12-2023,56732,82355,29094,60755,55043,23651,13729,65784,6766,72289,9490,4407,1910,7277,2748,1704,2614,2267,7259,1637,758,160,919,88,89,65,94
19-12-2023,14577,66388,72506,57508,305,65882,84801,38647,30901,12566,2019,7061,7062,9014,1202,5718,9539,9204,5379,370,308,532,193,40,82,90,57
20-12-2023,64978,46676,26187,87330,27023,12499,1735,36355,27195,68410,9210,3977,6990,5236,3041,3863,7189,4047,6779,5495,419,782,193,13,21,90,50
21-12-2023,88485,81423,48393,7890,51946,7983,63690,9200,68261,8586,8909,1980,4697,9087,9687,9617,6090,8526,3279,9866,403,775,949,83,21,41,81
22-12-2023,76711,52564,49212,38823,93262,7190,79116,44716,47391,84559,9818,2020,3376,8782,1832,9360,5435,879,951,8128,539,899,78,14,68,52,92
23-12-2023,51416,85332,13364,46775,92641,78508,30249,10834,54932,63927,5847,1580,8587,8272,5195,8332,1395,9544,506,7689,733,236,963,20,62,10,44
24-12-2023,1243,37916,59482,35038,84947,66319,33665,8943,47178,78546,7854,3336,9083,7212,1120,8381,9628,5962,7004,3248,498,694,995,65,92,44,57
25-12-2023,8225,66151,34859,56161,1662,81087,74454,48051,70005,40811,3581,1288,7240,1453,1667,6120,9163,7784,7119,2947,162,862,534,40,61,88,84
26-12-2023,94636,47326,96142,87117,27903,60316,88517,90129,38052,18824,6196,3149,5598,6656,120,2073,5725,9741,2775,6044,216,472,185,29,81,31,30
27-12-2023,74817,34291,4124,7840,59324,21119,2648,37969,92032,72336,8327,6840,2090,5817,6421,4948,1917,7710,2618,5345,666,798,342,45,28,63,44
28-12-2023,15131,17201,23972,59182,38568,83983,95738,34166,67038,60011,6923,1493,9579,2063,8051,6625,511,4014,525,6554,435,920,911,12,39,52,71
29-12-2023,36120,1808,24143,89224,54587,9307,57960,57721,39016,39494,5586,6574,7750,5640,1559,8201,7221,9586,8938,6743,847,456,145,95,93,85,84
30-12-2023,59380,24170,49908,46745,87619,76344,11483,19853,97310,5180,8176,5498,2068,1389,2264,7126,265,3169,8803,5141,563,723,137,38,64,82,43
31-12-2023,73758,80689,75152,42067,69905,79800,28338,29736,28168,24917,3277,9831,1686,1236,2848,6743,8909,8565,2489,7595,292,586,465,42,82,2,43
01-01-2024,42932,66272,27370,68541,55788,4997,82222,2980,83746,18098,5667,8086,5934,473,1851,1006,384,6131,8065,5365,255,166,353,53,73,45,79
02-01-2024,10956,44230,11435,21121,29001,29348,14423,5075,13469,49804,3705,3839,998,9020,1408,5422,2848,4904,4073,2200,387,850,383,35,44,10,59
03-01-2024,62495,61083,88825,25631,81244,41936,65835,18119,78762,30466,7275,3934,7969,3310,1198,2132,6734,7342,172,3018,920,945,848,61,14,85,25
04-01-2024,10240,34474,50418,44965,9694,12063,98849,11096,80662,43064,1261,9934,1267,7227,113,5320,3130,4972,271,6073,278,247,228,62,12,36,2
05-01-2024,38267,8715,71363,28859,50469,804,1569,47304,36547,91458,5367,6717,9652,1153,9201,2426,2161,8950,6793,5932,11,537,441,96,63,69,45
06-01-2024,72794,84069,21604,16014,4012,40496,62097,7165,85606,43931,8124,4326,2175,2281,9781,2917,303,9824,6836,6036,428,187,412,74,96,58,3
07-01-2024,69618,77903,10601,27302,64369,67113,39541,91989,70398,6419,2465,5299,8705,5568,1279,2671,9902,2142,3112,6408,615,603,561,85,67,75,12
08-01-2024,91089,52095,24298,86032,11702,12468,64339,84213,63964,15587,375,1988,6675,2621,9023,5030,2454,6261,8831,2653,721,356,691,19,77,78,40
09-01-2024,48877,34321,62959,65902,26683,31049,98561,68229,37571,53782,360,5370,3054,4853,4143,7962,1775,2023,455,3683,287,175,670,77,68,8,91
10-01-2024,73732,50059,19807,73809,66964,33254,7140,58867,39737,18690,2491,3655,4882,4833,2714,2679,1364,4418,4801,4632,105,627,143,95,84,83,53
11-01-2024,28285,45785,14065,97397,20245,50613,86575,83291,97109,29793,1447,8321,7343,5081,3322,1578,6731,2390,3687,3549,185,547,711,82,23,28,84
12-01-2024,13113,39786,66200,15781,57716,5600,89058,37477,31125,85815,2872,4210,3055,7656,5975,9865,4483,4984,9833,9996,906,600,547,2,93,53,59
13-01-2024,68586,68404,715,37358,42487,35931,84669,195,50191,47172,7115,9490,6813,5843,4317,2315,7929,3632,1844,6497,990,475,786,17,99,63,85
14-01-2024,91138,42203,16727,62518,40212,38181,55475,98984,20314,5059,8841,4036,947,9799,9576,2316,6534,618,1125,2257,115,313,503,71,91,34,85
15-01-2024,63261,52395,54221,54937,21642,72620,46915,40939,66975,95237,9526,9444,4855,6097,3145,6073,1774,9335,2193,747,934,367,864,94,59,67,21
16-01-2024,95539,74503,37428,62493,55215,62742,75409,13209,28223,2871,3363,5407,6781,8041,3501,3855,6093,3392,6002,4492,236,215,743,90,79,37,58
17-01-2024,76553,7527,25937,28719,68694,85484,43187,37080,52543,51209,4630,6891,8515,2367,4217,6752,4070,4451,3126,6144,716,933,76,3,35,11,50
18-01-2024,54998,54578,92914,81659,67486,76176,28243,25690,97325,27064,717,5736,1747,7684,3998,8610,3999,4749,8700,9998,933,271,914,77,23,11,48
19-01-2024,14609,36645,12735,35132,85646,63234,96221,5950,51526,75074,6682,9638,7631,3787,7833,7893,7435,8411,155,6886,75,481,224,17,69,88,61
20-01-2024,70964,63165,28516,1426,22000,81011,57868,69890,20338,75326,6639,6539,8347,8500,4844,2630,9577,659,4915,6153,652,729,810,77,93,39,13
21-01-2024,45819,88820,92317,88686,3064,58435,11519,64759,52956,88514,1349,927,3528,716,1179,1641,6637,9021,2311,1232,765,742,34,28,76,18,13
22-01-2024,36910,79118,28263,37729,39344,36781,97614,33735,51836,41688,7547,3433,7982,3523,6779,9563,5686,2191,7374,3556,252,534,420,60,13,65,17
23-01-2024,87441,45966,6221,88252,27745,45816,68217,41517,41912,32545,7691,4975,9911,6182,6097,1046,6006,2575,2298,6725,22,468,449,74,0,49,11
24-01-2024,61661,38229,62307,85674,78595,93756,52006,58616,27202,51549,5803,5520,2836,8290,3309,6125,7243,4089,2338,8508,524,731,81,57,22,11,69
25-01-2024,77375,14114,99404,53941,45239,92327,58366,84517,71158,13890,9479,8648,493,9881,3961,3599,4206,2625,2201,8153,912,735,727,56,24,57,42
26-01-2024,20347,29197,19218,63399,82560,80548,17544,73396,45107,10888,4359,6568,4811,1038,1823,8447,2579,2491,2352,8442,947,733,318,58,56,20,6
27-01-2024,61579,32521,73337,11395,59715,94737,28391,77040,95480,36972,1670,3770,7223,876,6094,5417,4724,5620,5716,3868,49,531,791,27,75,91,10
28-01-2024,68274,93911,25484,47616,11003,93986,15302,61278,13916,23900,1710,1445,4678,9751,5496,228,3343,5479,4126,8089,221,438,853,87,65,49,41
29-01-2024,75346,98171,23541,90743,98189,71152,9412,86414,11035,95289,2771,3474,5314,609,912,7238,9154,8750,1011,265,156,432,799,81,83,9,85
30-01-2024,8524,80556,2056,55365,93363,16503,50553,55436,44146,19053,3556,7688,6096,141,4932,4683,4211,6357,9871,5990,921,194,760,38,26,83,95
31-01-2024,47666,58427,64931,25644,3576,8099,93000,5237,32951,82863,3767,5450,1997,6766,1336,386,7369,1740,4840,8051,296,125,966,68,53,82,27
01-02-2024,87444,41182,94959,51442,93301,62187,40592,47470,69528,79028,7292,4118,777,5462,8254,4416,2280,9154,5079,9784,115,186,944,32,61,77,99
02-02-2024,28174,6876,66471,38080,94163,33797,50042,94635,65908,4190,8084,7218,384,3702,2551,4867,7331,8796,6677,5394,755,539,280,93,55,68,5
03-02-2024,33389,80369,55380,69435,92942,94293,36365,34162,9641,10284,221,1633,1716,6658,122,2297,2514,8365,7192,3441,236,119,442,12,35,88,18
04-02-2024,13300,6268,67798,98842,9251,37297,78533,5661,30866,26814,4278,1420,5112,9414,1534,1478,8664,1159,7081,3687,446,627,656,44,4,97,41
05-02-2024,69876,47161,54779,83038,54035,40526,22723,4016,92542,30851,1932,1071,3559,6332,2140,4907,6780,8375,6102,2349,806,60,590,7,35,81,22
06-02-2024,91267,65567,49583,27981,28941,63811,68505,68457,98492,31709,1990,1136,7461,6895,2312,4696,2846,206,8873,3910,17,320,886,52,59,84,15
07-02-2024,67384,41504,84043,71031,23490,95377,73674,51711,88162,69864,9296,1005,2278,5705,2043,7662,9506,3669,1073,3804,638,152,189,62,18,99,53
08-02-2024,85852,17339,81504,61590,11923,39951,6845,1815,93739,55388,9488,7388,2208,9004,9570,5276,3461,7388,5303,6573,473,597,56,42,31,21,27
09-02-2024,85852,17339,81504,61590,11923,39951,6845,1815,93739,55388,9488,7388,2208,9004,9570,5276,3461,7388,5303,6573,473,597,56,42,31,21,27
10-02-2024,85852,17339,81504,61590,11923,39951,6845,1815,93739,55388,9488,7388,2208,9004,9570,5276,3461,7388,5303,6573,473,597,56,42,31,21,27
11-02-2024,85852,17339,81504,61590,11923,39951,6845,1815,93739,55388,9488,7388,2208,9004,9570,5276,3461,7388,5303,6573,473,597,56,42,31,21,27
12-02-2024,85852,17339,81504,61590,11923,39951,6845,1815,93739,55388,9488,7388,2208,9004,9570,5276,3461,7388,5303,6573,473,597,56,42,31,21,27
13-02-2024,39100,22276,21547,14250,25123,77887,46966,34620,73311,14277,6749,3710,6705,8203,1050,680,240,711,5203,7214,944,182,395,63,99,31,2
14-02-2024,17670,67840,87976,5804,15037,87341,44090,35540,11601,11274,6083,603,6674,3990,4637,1874,2362,2894,1326,2503,951,967,787,53,22,15,54
15-02-2024,48331,33214,95565,75869,85035,50958,42526,30662,77408,94544,6513,1726,6179,2439,2241,5718,6452,7022,5061,7065,333,911,376,51,10,20,70
16-02-2024,34864,693,97331,18776,56995,55805,26599,22435,58098,35835,8683,1661,7450,8941,8695,2954,6320,276,2666,1431,720,634,467,98,29,58,84
17-02-2024,58294,3133,84216,14018,87942,42677,33889,80351,42249,29632,4666,5495,8905,6655,5821,1407,8445,7612,9721,1589,62,725,757,73,92,62,67
18-02-2024,39903,64007,94691,49556,47851,91743,87428,63645,97610,97288,270,5179,3109,4524,3849,9190,418,6950,1098,3962,93,429,132,56,97,14,64
19-02-2024,75801,19995,93219,56742,13459,21260,2582,1053,92502,27859,1440,1020,4024,9170,57,6215,3858,8144,3559,8224,554,331,982,64,85,24,66
20-02-2024,57406,97758,37216,24939,30032,78750,31430,43822,43341,22605,7939,8580,7131,783,866,9656,7260,4515,7573,3621,592,419,79,68,18,78,0
21-02-2024,99937,73548,40187,24052,45049,69513,318,99864,37934,67528,9969,4749,3131,7918,5983,3688,4919,7340,8836,1898,661,51,291,8,64,72,91
22-02-2024,82488,52311,7072,42726,40481,49867,76166,29399,36193,63578,9404,2834,6012,1448,4126,1347,1048,7295,7820,8038,450,637,460,25,70,90,13
23-02-2024,16053,88635,25337,63488,59775,29439,27290,24040,82530,67189,547,6741,7941,7289,7824,5469,8625,7168,1204,5983,308,973,820,79,0,93,45
24-02-2024,57333,81369,30504,76199,33651,22945,66456,46182,39290,34970,7837,6860,3636,6890,1619,7224,1740,4222,1496,442,247,752,331,43,44,35,45
25-02-2024,15545,85710,17410,30692,77641,63547,40180,61070,59567,2946,5607,7989,8806,1262,689,4410,5587,5247,7619,8861,204,487,280,16,6,98,51
26-02-2024,27234,61620,29442,71430,71285,37989,62482,67475,65703,34114,4653,9878,4471,1839,133,7292,8297,646,4652,3382,424,832,419,63,88,24,56
27-02-2024,36209,22265,97620,79071,17063,61654,47294,39697,85597,98822,5624,5402,3167,381,7878,9350,3316,8097,986,7762,378,568,805,85,80,61,76
28-02-2024,77645,6477,84305,38394,71202,93049,90021,21978,87788,4853,790,256,2861,3114,7552,7033,7276,1129,7595,4489,652,476,788,67,96,37,17
29-02-2024,39648,89254,83310,67194,17553,16513,90168,81966,67408,22446,2546,1126,7889,3202,8654,2727,2819,4960,8883,8030,429,531,92,28,92,23,99
01-03-2024,71961,83331,77826,34607,42063,15142,67205,32829,72584,4871,7471,1023,796,5943,6600,3416,2788,2153,6425,3770,386,92,940,21,23,65,46
02-03-2024,77433,74982,86227,74919,78519,65124,47963,10766,16187,87960,9494,1898,3887,7871,791,6933,328,3582,1207,8431,741,53,377,93,95,6,91
03-03-2024,17632,94774,16188,17377,4817,77472,39263,2216,51663,23400,4505,3347,3003,7595,5793,1299,3483,9811,6264,8486,695,8,399,40,14,44,37
04-03-2024,58535,12691,638,31420,57770,73871,9120,81336,55270,35872,7247,3943,1366,8508,4707,3421,6900,7216,1233,6993,264,316,608,42,62,65,51
05-03-2024,87122,64388,51684,45089,15702,11869,95889,95412,35845,75289,3651,7848,102,9621,1951,8583,29,9692,278,9912,300,105,83,75,26,18,99
06-03-2024,32939,48545,20648,62946,62598,61910,93128,18943,96213,41342,5481,8716,3949,656,5841,9192,3950,6709,1625,9048,974,10,130,25,45,77,96
07-03-2024,3047,58941,47442,56737,55967,75948,24885,7736,2093,56900,7490,152,5300,7005,8175,5037,6867,7425,8500,7138,385,939,306,33,86,49,82
08-03-2024,71307,20243,17094,60989,31527,92382,96787,36794,48482,77297,5626,6650,211,7778,1022,8863,9869,7124,5225,1665,11,87,756,52,14,44,43
